 #C_I dynamical.
   0.0000000000000000     
               (0.0000000000000000,0.0000000000000000)
        (0.99999950000010007,2.16840434497100887E-019)
 (-1.11022302462515654E-016,-9.99999649552446015E-004)
  (-4.99999899511438528E-007,1.08420217248550443E-019)
