 #EIGENSTATE COEFFICIENTS OF THE INITIAL STATE.
              (0.49999999999999994,0.0000000000000000)
             (-0.70710678118654746,0.0000000000000000)
               (0.0000000000000000,0.0000000000000000)
              (0.49999999999999983,0.0000000000000000)
