 #DYNAMICS. TIME (1st COL) AND SITE OCCUPATION PROBABILITES ORDERED BY SITE
   0.0000000000000000       0.49999999999999978        7.8577941730999223E-032  0.49999999999999956       0.49999999999999978       0.49999999999999956     
   2.0000000000000000E-003  0.49999600003199968        1.5999872000409584E-005  0.49999600003199940       0.49999600003199973       0.49999600003199934     
   4.0000000000000001E-003  0.49998400051199321        6.3997952026214147E-005  0.49998400051199299       0.49998400051199321       0.49998400051199299     
   6.0000000000000001E-003  0.49996400259192519        1.4398963229859366E-004  0.49996400259192492       0.49996400259192525       0.49996400259192486     
   8.0000000000000002E-003  0.49993600819158041        2.5596723367767537E-004  0.49993600819158013       0.49993600819158046       0.49993600819158007     
   1.0000000000000000E-002  0.49990001999839984        3.9992000639972543E-004  0.49990001999839961       0.49990001999839989       0.49990001999839961     
   1.2000000000000000E-002  0.49985604146722240        5.7583413110911771E-004  0.49985604146722229       0.49985604146722246       0.49985604146722218     
   1.4000000000000000E-002  0.49980407681995365        7.8369272018498208E-004  0.49980407681995337       0.49980407681995370       0.49980407681995331     
   1.6000000000000000E-002  0.49974413104515925        1.0234758193624017E-003  0.49974413104515897       0.49974413104515930       0.49974413104515891     
   1.8000000000000002E-002  0.49967620989758776        1.2951604096480092E-003  0.49967620989758754       0.49967620989758782       0.49967620989758760     
   2.0000000000000004E-002  0.49960031989761744        1.5987204095297895E-003  0.49960031989761711       0.49960031989761750       0.49960031989761711     
   2.2000000000000006E-002  0.49951646833062957        1.9341266774808878E-003  0.49951646833062935       0.49951646833062963       0.49951646833062929     
   2.4000000000000007E-002  0.49942466324631041        2.3013470147571712E-003  0.49942466324631024       0.49942466324631046       0.49942466324631024     
   2.6000000000000009E-002  0.49932491345787772        2.7003461684882864E-003  0.49932491345787750       0.49932491345787772       0.49932491345787750     
   2.8000000000000011E-002  0.49921722854123440        3.1310858350619051E-003  0.49921722854123418       0.49921722854123435       0.49921722854123413     
   3.0000000000000013E-002  0.49910161883404947        3.5935246638008431E-003  0.49910161883404924       0.49910161883404952       0.49910161883404924     
   3.2000000000000015E-002  0.49897809543476651        4.0876182609326942E-003  0.49897809543476634       0.49897809543476662       0.49897809543476629     
   3.4000000000000016E-002  0.49884667020153683        4.6133191938515948E-003  0.49884667020153667       0.49884667020153689       0.49884667020153661     
   3.6000000000000018E-002  0.49870735575108194        5.1705769956717235E-003  0.49870735575108160       0.49870735575108194       0.49870735575108160     
   3.8000000000000020E-002  0.49856016545748161        5.7593381700720755E-003  0.49856016545748144       0.49856016545748172       0.49856016545748139     
   4.0000000000000022E-002  0.49840511345089178        6.3795461964320788E-003  0.49840511345089156       0.49840511345089178       0.49840511345089156     
   4.2000000000000023E-002  0.49824221461618540        7.0311415352575200E-003  0.49824221461618518       0.49824221461618545       0.49824221461618512     
   4.4000000000000025E-002  0.49807148459152562        7.7140616338962961E-003  0.49807148459152550       0.49807148459152573       0.49807148459152539     
   4.6000000000000027E-002  0.49789293976686377        8.4282409325434141E-003  0.49789293976686366       0.49789293976686388       0.49789293976686366     
   4.8000000000000029E-002  0.49770659728236610        9.1736108705347003E-003  0.49770659728236588       0.49770659728236616       0.49770659728236577     
   5.0000000000000031E-002  0.49751247502676765        9.9500998929285440E-003  0.49751247502676743       0.49751247502676771       0.49751247502676738     
   5.2000000000000032E-002  0.49731059163565589        1.0757633457375137E-002  0.49731059163565572       0.49731059163565594       0.49731059163565566     
   5.4000000000000034E-002  0.49710096648968172        1.1596134041272476E-002  0.49710096648968150       0.49710096648968172       0.49710096648968150     
   5.6000000000000036E-002  0.49688361971269779        1.2465521149208472E-002  0.49688361971269746       0.49688361971269784       0.49688361971269740     
   5.8000000000000038E-002  0.49665857216982756        1.3365711320688457E-002  0.49665857216982734       0.49665857216982762       0.49665857216982739     
   6.0000000000000039E-002  0.49642584546546287        1.4296618138147307E-002  0.49642584546546265       0.49642584546546292       0.49642584546546259     
   6.2000000000000041E-002  0.49618546194118840        1.5258152235245483E-002  0.49618546194118807       0.49618546194118845       0.49618546194118807     
   6.4000000000000043E-002  0.49593744467363776        1.6250221305448117E-002  0.49593744467363754       0.49593744467363782       0.49593744467363748     
   6.6000000000000045E-002  0.49568181747227813        1.7272730110886383E-002  0.49568181747227796       0.49568181747227819       0.49568181747227791     
   6.8000000000000047E-002  0.49541860487712464        1.8325580491500224E-002  0.49541860487712452       0.49541860487712475       0.49541860487712441     
   7.0000000000000048E-002  0.49514783215638436        1.9408671374461711E-002  0.49514783215638419       0.49514783215638442       0.49514783215638414     
   7.2000000000000050E-002  0.49486952530403028        2.0521898783877883E-002  0.49486952530403006       0.49486952530403033       0.49486952530403000     
   7.4000000000000052E-002  0.49458371103730669        2.1665155850772382E-002  0.49458371103730658       0.49458371103730681       0.49458371103730647     
   7.6000000000000054E-002  0.49429041679416352        2.2838332823344819E-002  0.49429041679416336       0.49429041679416358       0.49429041679416336     
   7.8000000000000055E-002  0.49398967073062305        2.4041317077506816E-002  0.49398967073062283       0.49398967073062311       0.49398967073062278     
   8.0000000000000057E-002  0.49368150171807634        2.5273993127693860E-002  0.49368150171807612       0.49368150171807640       0.49368150171807607     
   8.2000000000000059E-002  0.49336593934051187        2.6536242637951832E-002  0.49336593934051165       0.49336593934051198       0.49336593934051159     
   8.4000000000000061E-002  0.49304301389167549        2.7827944433297145E-002  0.49304301389167532       0.49304301389167554       0.49304301389167532     
   8.6000000000000063E-002  0.49271275637216239        2.9148974511349478E-002  0.49271275637216227       0.49271275637216250       0.49271275637216216     
