 #MODULUS SQUARE OF THE COEFFICIENTS. EACH EIGENVECTORS IS A COLUMN. COLUMNS ARE ORDERED'BY INCREASING VALUE OF ENERGY. ROWS ARE ORDERED BY SITE BASIS VECTORS. VECTOR |00..0> IS INCLUDED
   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   1.1459401048832482E-003   3.4976081264748672E-003   6.3346509010664550E-005   1.5191676119980999E-004  0.12385405989511603       0.42247111607413207        0.0000000000000000       0.11336428019782903       0.20673886093466895       0.12385405989511759        4.1254126629837131E-004   2.1820356342783656E-003   1.1182944961086177E-003   1.1459401048832514E-003
  0.12028003688519340       0.35325841035027622        6.3979972212897798E-003   1.5343592428433691E-002   4.7199631148067420E-003   2.7733391199176196E-032   0.0000000000000000        7.7037197775489434E-034   1.9259299443872359E-032   4.7199631148067351E-003   4.1666666666666782E-002  0.22038559255914236       0.11294774077419113       0.12028003688519318     
  0.12385405989511676       0.34976080222380118        6.3346507122791478E-003   1.5191675667233864E-002   1.1459401048832430E-003   4.2247112866475372E-003   0.0000000000000000        1.1336428357634795E-003   2.0673886709596740E-003   1.1459401048832581E-003   4.1254125400368366E-002  0.21820355692486390       0.11182944627808263       0.12385405989511661     
   1.8879852459226954E-002   2.7733391199176196E-032   2.7733391199176196E-032   2.2263750157116446E-031  0.48112014754077437        1.5948625869470700E-030   0.0000000000000000        4.6714634507327648E-031   1.7333369499485123E-033  0.48112014754077209        6.9333477997940491E-033   0.0000000000000000        0.0000000000000000        1.8879852459226923E-002
  0.12385405989511641        3.5169859526680732E-002  0.27980561174966373        5.6311657326969869E-002   1.1459401048832469E-003   1.3427844781318397E-005   0.0000000000000000        8.3636016713585536E-004   6.5759547814535114E-003   1.1459401048832553E-003   4.1254125400368380E-002   3.1410933714191044E-003  0.32689190983152699       0.12385405989511661     
  0.12028003688519305        3.5521558132429049E-002  0.28260366795054903        5.6874773917021774E-002   4.7199631148067420E-003   3.0814879110195774E-033   0.0000000000000000        0.0000000000000000        0.0000000000000000        4.7199631148067385E-003   4.1666666666666789E-002   3.1725043060693990E-003  0.33016082902726346       0.12028003688519322     
   1.1459401048832434E-003   3.5169860574824833E-004   2.7980562008852175E-003   5.6311659005188008E-004  0.12385405989511630        1.3427844381138428E-003   0.0000000000000000        8.3636014221038113E-002  0.65759545854747770       0.12385405989511716        4.1254126629837115E-004   3.1410934650309831E-005   3.2689191957366586E-003   1.1459401048832525E-003
   1.1459401048832336E-003   1.0332441315036040E-003   2.0885108892412713E-003   5.9111637594046077E-004  0.12385405989511680       0.56228634924666010        0.0000000000000000        5.4525802247510267E-002  0.12576210571245963       0.12385405989511654        4.1254126629837142E-004   2.7370486266517714E-003   5.6328150373518204E-004   1.1459401048832562E-003
  0.12028003688519213       0.10435765420255699       0.21093959358912159        5.9702752208322739E-002   4.7199631148067481E-003   1.1105882547472841E-032   0.0000000000000000        7.7037197775489434E-034   7.9310677318376665E-034   4.7199631148067368E-003   4.1666666666666789E-002  0.27644190313478856        5.6891430198544785E-002  0.12028003688519324     
  0.12385405989511551       0.10332441007105347       0.20885108269988015        5.9111635832382270E-002   1.1459401048832486E-003   5.6228636600409946E-003   0.0000000000000000        5.4525803872505795E-004   1.2576210946046301E-003   1.1459401048832486E-003   4.1254125400368380E-002  0.27370485450813697        5.6328148694809559E-002  0.12385405989511661     
  0.12385405989511848        6.7944329828837141E-003   5.8159642595899442E-005  0.36443453597783387        1.1459401048832477E-003   3.9987599691067145E-005   0.0000000000000000        7.3857293495365010E-003   2.5844143101489587E-008   1.1459401048832525E-003  0.37128712860331503        2.2129394611391510E-036   2.3128544418038827E-072  0.12385405989511723     
  0.12028003688519491        6.8623773147374429E-003   5.8741239039191441E-005  0.36807888144622192        4.7199631148067498E-003   1.5551439393292639E-032   0.0000000000000000        5.3920473701814634E-033   1.9879240170516216E-035   4.7199631148067290E-003  0.37500000000000006        1.0376814568770151E-036   4.0662807017439113E-073  0.12028003688519363     
   1.1459401048832659E-003   6.7944331853735950E-005   5.8159644329192120E-007   3.6443454683882937E-003  0.12385405989511661        3.9987598499344095E-003   0.0000000000000000       0.73857291294246208        2.5844142331274150E-006  0.12385405989511665        3.7128713966853378E-003   4.0739731812542665E-039   4.0759825543978822E-076   1.1459401048832542E-003
